url_id,label,isFurniture
Very Happy!
Changes the beauty of drawing hall to a whole new AWESOME level
annapurna nagar thathiya rod tirwa kha kannauj up
Great product, but poor after sale support!
Honest people honest product
SUPERB !?
GREAT !?
SUPERB !?
GREAT !?
GREAT !?
GREAT !?
EXCELLENT !?
EXCELLENT !?
GREAT !?
See online
BEST ?
GREAT !?
SUPERB !?
BEST ?
EXCELLENT !?
SUPERB !?
Bought all kind of furniture
Everything is really good
Good Quality Prompt delivery. Will definitely recommend.
Excellent installation
Love the book case
Furniture by Insaraf is authentic
Furnitures
Gud but some minor crack found in furniture
Few disputes which I had
Defective sofa delivered
Awesome Product and worth for money!!
Thanks
Solid Wood Cube Drawer Chest
4 weeks is long time
Kuber Sofa
just lovely
Excellent
Review for bar
Very Happy with the Product and Service!!
Poster Bed
Issues with the item
Have issues with the items
Not good experience
Rude customer service and missleading site
Worth buying
Manufacturing defect
Great Product!
Furnirure
Brilliant item
Solid wood cube sofa set 3 1 1
Item supplied is defective
Solid wood Jaipur Bookcase with glass door
Bed is Awesome
Excellent product
Overall excellence! Continue to keep your standards high!
Good product
this quality good
Book case
Book case from Saraf furniture
Book case
Book case from Saraf furniture
Book case
Book case from Saraf furniture
Book case
Solid wood kuber bookcase
Happy with my purchase
Excellent value for money Solid Wood Furniture!!!
Superb product.
Nice product
Defective product
Very nice piece, worth the
Worst product and worst service
Excellent service and follow up
Superb
Excellent furniture
Absolutely amazing
Good
Quality of service is excellent and so is the product
Good Product
Maharaja Sofa Set
love it
Capital Dining Table set
Much Impressed
Horrible
Poor quality
Very nice piece .. looks as good as the images
Furnishing
Very poor finishing of the dining table
Indiana Lass Round Coffee Table
Excellent quality and service
Solid Kuber Bed with storage
Very much satisfied
Awesome
Happy
Nice
Happy
Very Good
Quality
Very much satisfied!!
Excellent
Good
Excellent
Satisfied!!
Good
Good one
Great
Very much satisfied!!
Fantastic
Excellent
Very much satisfied!!
Thank you
Loved it.
Awesome
Outstanding!
Very much satisfied!!
Very much satisfied!!
Nice
Excellent
Excellent
Very much satisfied!!
Good one
Excellent
Excellent
Excellent
Awesome
Very much satisfied!!
Perfect Product
Good looking but very poor quality check
Very much satisfied!!
Very much satisfied!!
Awesome
Good
Excellent
Nice Furniture
worth the money
Broken
Excellent
Happy
Happy
Excellent
Excellent
Required touch up
Half table not delivered on time
Amazing quality
Elegance simplified
Poor
Happy
Great quality and service
Jaipur lamp table
Completely worth it
Lovely
Excellent Services
Great Experience
Happy with servies
Great Experience
Great Experience
Happy with service
Great Experience
good service
Happy with services
Excellent Services
Great Products
Great Experience
Awesome Products
Great Job
Excellent Services
Satisfied with Saraf Furniture
Good product quality
Happy with services
Great Experience
Excellent
Wonderful product...appreciable
Quality of the product I ordered is very good.
Bed
Item exactly as described
Excellent product and delivery services
EXCELLENT PRODUCT AND DELIVERY SERVICES
EXCELLENT PRODUCT AND DELIVERY SERVICES
Nice product, easy to assemble,
Better than Pepper fry quality. Value for Money!
Just perfect
Good Dinning Table
Good
About the experience
Dining table purchase
Amazing furniture designs and very good service !
Good, solid wood furniture
Excellent Product quality and Customer care
Dining table
Nyc product
Good
Coffee Table
Excellent
Poor service
Excellent product
Not happy this time.
Kuber Console Table
a solid purchase..
a solid purchase..
Excellent product
Stylish and classy writing table
WORST EXPERIENCE
Excellent
Excellent
Damaged furniture delivered no time sensitivity to service recovery
Great product bad service
I never received a working clock
Awesome TV unit
Kuber mirror and console
Console table
Worthy furniture but bad customer service
Worth it
Experience
Very nice furniture quality and workmanship
V good
V good
V gd
V good
V good
V good
V good
Furniture Quality
excellent
Awesome dresser I am Fully Satisfied !
Excellent
Worth for money
Nice cushions
Good quality
Good Product
Top open storage bed
Quality, skill
Great product
My order no.230072133
Amazing
excellent
Good service
Damaged product
Stylish and excellently crafted
Maharaja Grand Sofa set
Solid Wood Maharaja Bed
Excellent Product
 Excellent, value for money.
Very good quality of wood and finish.
Excellent quality
Awesome Experience
Amazing
Excellent quality
Awesome Experience
excellent
service and quality
Excellent quality
Awesome Experience
service and quality
Excellent
Great service
I enjoy shopping there
Great delivery Service!
Good service and good quality
Excellent
Great delivery Service!
Good experience
Excellent
The product is good but overpriced
Great collection
it's perfect
Perfect Blanket Box at best price
Impressed
Brilliant service n quality
Wooden furniture
Awesome experience
Bar counter-***-cabinet
FANTASTIC!
excellent
wonderful experience...
FANTASTIC!
comfortable piece
Good quality
awesome product
wonderful experience!
Good quality
price reasonable
unique design!
impressive
Bar bowler wooden
1
Still not Received
More than what is Expected and Unbelievable
My experience is very good
Item not received yet
5star
Good stuff!
Product quality is good and
Overall experience good
Good
Excellent
Since last 3 months waiting for the coffee table.
Poor Quality
My jali table
Very good finish and quality
Nice product
Awesome product!
good looking and good quality table, wish to buy me again
Love the finish and quality.
Nice
Good product
Just love it
Great Quality
The desk was awesome
Good workmanship
Solid Wood Japanese Style Low Chair
Excellent Quality
Coffee table
Crockery shelf
Furniture
good quality
Excellent Product
Excellent Product
I would highly recommend Furniture…
Another satisfied customer.…
Excellent customer service
Excellent customer service
I am so happy with my Tv Unit....
Impossible to find any issue ,Brilliant Company
Thank you so much for the most…
Satisfied customer...
I am very satisfied and happy with bed
Great service even during lockdown.
I'm really pleased with the bedside table
Excellent
Excellent polish finish
Good quality furniture
Wooden jali three drawer cupboard
The table is coffee beautiful
Excellent price for great piece of…
Easy to put an order in
Very pleased with the service
Disappointed
Royal Vintage look.
Arrived on time in good condition
Worst Experience
Very strong and Stable
Good people to deal with
Didn’t receive it yet
Wow!!
Original and authentic wood
Perfect
Jali dining table
Good
A Satisfying Buying Experience
Computer/study table
Unresponsive team
Terrific product
sturdy chair and writting table
Poor
Excellent product
Sudeep Dutta
Very good quality and finish
excellent quality product, finish material. 
Incredible workmanship!
Not yet received
I have not received the ordered item
Amazing product, awesome quality excellent service 
Beautiful furniture.I loved the piece when it arrived.
Delayed Delivery
Satisfied..!
Best place to buy furniture !
Great shopping experience!!
Gorgeous Living Room
Exceed expectations
Thank you.
Good product but I was promised a cashback
Awesome product
Trustable brand
Excellent quality
Beautiful furniture.
Value for money
Excellent services
BAD SERVICE
Value for money
Good furniture.
Great product, delivery always a challenge 
Different mattress with no cushion
Great Quality
Great Finishing and Design
Good sturdy chair
Perfect Choice
Excellent craftmanship!
nice quality and finish
Table and Chair
Value for money
Loved the BED, amazing finish
Want to know about on this bed
Quality with good finishing
Nice Study table for bedroom
Outstanding Product
Good product
Absolutely worth the money
Excellent Products
Excellent Products
i am obliged
What you see is what you get
COEFFE TABLE
Good Quality Covers
Good Quality Product
Poor finishing
4 seated table
Sofa set
Poor
Excellent
Nice Product
True to its name
Had to give 5 Star
Bad Finnish
Great Product
Excellent
Its beautiful .It looks so classy .sturdy and strong
More beautiful than pic..
V comfortable bed
Right place for people who are looking for original wood
Good
Fantastic bed
Excellent furniture
Unique and beautiful
Nice table
Bed
Wonderful piece of furniture!!! I am totally satisfied with the finish and craftsmanship. I forcefully recommend this brand.
Happy to Buy!
Found what I was looking for
Excellent product
Excellent
Solid Wood Curved Coffee Table
excellent
Best one could expect
Best teak wood furniture
Excellent product
Great
Solid wood Jodhpur Sofa.
Very Nice !
TV unit is excellent. But the delivery was delayed
Very Well Finished Product
Wonderful service and great product
Good quality coffee table
Love it!
Amazing furniture and excellent service
Just as I pictured 👍
Centre Table
Hopeless
Nice
Good
Good
Satisfied with the product
Best packing and material quality
Very nice quality and finishing
Amazing Experience
This my 2nd bed from saraf this year 2020
Amazing quality and service
Nice experience
High quality product
Wooden Mirror
Quality stuff
Damaged Furniture
Nice Product
Absolutely traumatizing
WONDERFUL CRAFT
It's spectacular
Very poor service and interaction with Saraf team
Awesome
Best quality
Excellent product
Best quality
Best quality
Very good product
Good product - design and quality
Excellent
Please avoid. Pathetic services
Pathetic services
Pathetic services
Pathetic services
Pathetic services
Pathetic services
Pathetic services. Avoid purchase
Pathetic services- avoid purchase
Pathetic services. Avoid purchase
Worst shopping experience of my life, rather, say a never ending night mare""",0
44,This is Where is Starts.,0
44,Getting in Size.,0
44,Treatment,0
44,Seasoning the Wood.,0
44,Now Making it.,0
44,Product Standards,0
44,The Right Finish.,0
44,The Final Touch.,0
44,Packaging.,0
44,You might also like,0
45,"Stella Bed 160x2005,500.00 د.إ AED",1
45,"Ferrara Bed 180x2009,500.00 د.إ AED",1
45,"Primavera Nightstand3,200.00 د.إ AED",1
45,"Claudia Bed 180x2008,500.00 د.إ AED",1
45,"Marina Bed 120x2005,850.00 د.إ AED",1
45,Primavera Bed 200x200,1
45,You may also like,0
45,Recently viewed,0
45,Inside Choufani,0
45,Customer Service,0
45,Legal Policy,0
45,Sign Up,0
46,Solid Oak Four Poster Bed With Drapes,1
46,Oak four poster bed shown with drapes.,0
47,Alf & Bud Side Tables,1
47,Ready-to-Ship,0
47,More,0
48,"Sorry, you have been blocked",0
48,You are unable to accessdavidmoura.co.uk,0
48,Why have I been blocked?,0
48,What can I do to resolve this?,0
50,Item added to your cart,0
50,Page not found,0
50,Quick links,0
53,My Account,0
53,Shopping Cart,0
53,My Account,0
53,YOYO Gift Voucher,1
53,Related Products,0
53,Aotearoa Native Bird Ceramic Bauble,1
53,Aotearoa Native Bird Ceramic Trinket Dish,1
53,Après-ski  Playing Cards,1
53,Baby Geo Stone Platter,1
53,Backcountry Huts Coasters (Set of 6),1
53,Backcountry Huts Playing Cards,1
53,Backcountry Huts Tea Towel,1
53,Beech Planting Line,1
53,Beeswax Ball Candle,1
53,Beeswax Bullet Candle,1
53,Beeswax Cone Candle,1
53,Betty & Bob Outdoor Solar Lamps,1
53,YOYO Wellington,0
53,YOYO Clyde,0
53,info,0
53,follow us,0
54,idsfurniture.com,0
54,Выполнение проверки безопасности,0
54,Проверка выполнена успешно. Ожидание ответа idsfurniture.com,0
55,All collections,0
55,Featured,0
55,Tables,0
55,About us,0
55,Links,0
55,Newsletter,0
56,BEDESIGN IS TAKING A BREAK FOR NOW,0
56,WE ARE WRITING OUR NEXT CHAPTERS,0
56,BEdesign is closing and saying,0
56,thank you for now,0
56,designed and manufactured in Finland,0
56,BEDESIGN COLLECTION,0
56,Wave Table,0
56,Lume Coat Stand Large Charcoal Black,0
56,Lume Shoe Stand Large White,0
56,Deer Shelf Metal Large Charcoal Black,0
56,Pebble Sofa Bed 3,0
56,Lily Bowl Small White,0
56,HIDE COLLECTION,0
56,HIDE SOFA BED,0
56,BEdesign,0
56,As seen in,0
56,BEdesign,0
56,Customer Service,0
57,www.innerspace.net.au,0
57,Выполнение проверки безопасности,0
57,Проверка выполнена успешно. Ожидание ответа www.innerspace.net.au,0
58,This store does not exist.,0
58,Did you mean?,0
59,105 Anniversary Pendant By Mogens Koch£560,1
59,109 Chair£2268,1
59,14 Random Chandelier£1485,1
59,14.1 Single Pendant£495,1
59,14.9 Linear Pendant£6075,1
59,14p Portable Table Lamp£270,1
59,haus,0
59,haus,0
59,Gift Card,1
59,HAUS,0
59,In Stock,0
59,Quick Ship false weeks,0
59,Default two man delivery notice,0
59,Bespoke terms & Conditions Title,0
59,Made to Order false weeks,0
59,Contact Us,0
59,Order In Store / Contact Us,0
59,You might also be interested in,0
59,Free UK Delivery Over £100,0
59,Haus,0
59,Pick a currency,0
60,"Site Under Construction, Bringing You Online Shopping",0
60,Open 7 Days a Week,0
60,Item added to your cart,0
60,Page not found,0
60,Come see us!,0
60,{title},0
63,Page not found,0
63,404,0
63,Privacy Overview,0
65,404,0
65,Newsletter,0
66,This store does not exist.,0
66,Did you mean?,0
68,Lighting,0
68,Lighting,0
68,404 Page Not Found,0
68,Give Huck & Peck,0
68,Let's Be Social,0
71,10 pc Venice Teak Deep Seating Set with Coffee Table. Sunbrella Cushions,1
71,Customer Reviews,0
71,Cart • 0,0
71,Your cart is empty,0
72,Подключение не защищено,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,View full product details,0
73,Deal Of the day,0
73,ASMIN CHAIR,1
73,feel the urban lifestyle,0
73,Sofas,0
73,CHELSEA SOFA SETS,1
73,DESIRE SOFA SET 3+3+1,1
73,BODRUM SOFA SET 3+3+1,1
73,ANKA SOFA SET 3M+3+1,1
73,VERSACE SOFA SET 3+3+1,1
73,ULUDAGE SOFA SET 3M+3+1,1
73,GUCCI SOFA SET 3+3+1,1
73,CAVALLI SOFA SET 3+2+1,1
73,ARM CHAIRS,0
73,HUMMER ARM CHAIR,1
73,TURKISH MADE - DIVALA ARM CHAIR - RED,1
73,PANAMA ARM CHAIR,1
73,SEUL ARM CHAIR,1
73,MILANO ARMCHAIR,1
73,EWALA ARM CHAIR,1
73,TURKISH MADE - FENDI ARM CHAIR,1
73,TURKISH MADE - PRIZMA GOLD ARM CHAIR,1
73,SIDE TABLES,0
73,MOSS SIDE TABLE SET OF 3,1
73,GALAXY SIDE TABLE,1
73,MILANO SIDE TABLE,1
73,IRON SIDE TABLE,1
73,CLEAR SIDE TABLE,1
73,DRAGON SIDE TABLE,1
73,BIANCA SIDE TABLE,1
73,DANGER SIDE TABLE,1
73,MATTRESS,0
73,COMFORT MATTRESS,1
73,Harmony Mattress,1
73,Majestic Mattress,1
73,Glory Mattress,1
73,Royal Mattress,1
73,Energy Mattress,1
73,Gentle Mattress,1
73,RAINBOW MATTRESS,1
73,DECOR,0
73,Nordic Galloping,1
73,Pensive Decor,1
73,Helix Double Ring Sculpture,1
73,Nordic Metal,1
73,ACCESSORIES - Vase Resin,1
73,Home Decor,1
73,LED Table,1
73,Candle Holder Silver Silver,1
73,BEDROOM,0
73,BOEING BED,1
73,YILDIZ BED,1
73,GOLF BED,1
73,VICTORIA BED,1
73,"TURKISH MADE - GINDA BED, 180X200CM, SHORT HEADBOARD, WITH STORAGE",1
73,BUGATTI BED,1
73,VOGUE BED,1
73,BENTLEY BED,1
73,OFFICE,0
73,SPRING (SP56) EXECUTIVE OFFICE CHAIR,1
73,RELAX (RX 42) EXECUTIVE OFFICE CHAIR,1
73,TURKISH MADE - WHITE GENUIEN LEATHER VOVI RECEPTION CHAIR,1
73,LAND (LND20) EXECUTIVE OFFICE CHAIR,1
73,MURANO (MRN20) EXECUTIVE OFFICE CHAIR,1
73,SPRING (SP77) MEETING OFFICE CHAIR,1
73,TEKNO (TKN02) MEETING OFFICE CHAIR,1
73,TEKNO (TKN01) EXECUTIVE OFFICE CHAIR,1
73,new arrivals,0
73,TURKISH MADE - ALBERO DINING CHAIR,1
73,TURKISH MADE - ISTANBUL TV UNIT,1
73,ORKIDE 3 SEATER SOFA,1
73,LORA CEILING LAMP,1
73,MALI CEILING LAMP,1
73,CLEAR SIDE TABLE,1
73,Testimonials,1
75,Unique Accessories,0
75,Furniture and Accessories with a Global Appeal,0
75,Home Furnishings,0
75,Shop our Look Now,0
75,Open now in DCOTA,0
75,"Check out our collection in person at 
1855 Griffin Road Suite B218, Dania Beach, FL 33004",0
75,OLY Studio Sale,0
75,Designer Furniture and Lighting,0
75,New Arrivals,0
75,Check out what just arrived.  They won't last!,0
75,Mantra Home Furnishing Store,0
75,Are you a Designer?,0
75,Featured collection,0
75,Marble Round Jali Table,1
75,Jali Wooden Table - Mughal Design,1
75,MOP Overlay Mushroom Table in Random White,1
75,Lee Industries,0
75,Follow Us on Instagram,0
75,Follow us out there,0
77,Country/region,0
77,Country/region,0
77,Item added to your cart,0
77,Page not found,0
77,JOIN OUR MAILING LIST,0
77,BE THE FIRST TO KNOW,0
77,STORE INFORMATION,0
77,SHOP,0
77,INFORMATION,0
77,CONTACT,0
78,Fermob,0
78,1900 ARMCHAIR,1
78,Fermob,0
78,1900 CHAIR,1
78,Fermob,0
78,1900 ARMCHAIR,1
78,Fermob,0
78,1900 CHAIR,1
78,Fermob,0
78,1900 TABLE DIA 96 CM,1
78,Fermob,0
78,1900 TABLE DIA 117 CM,1
78,Fermob,0
78,1900 BENCH,1
78,You may also like,0
78,Customer Reviews,0
79,404,0
79,PAGE NOT FOUND,0
80,CHESTERFIELD DIAMANTE BED FRAME CRUSHED VELVET IN VARIOUS SIZES AND COLOURS,1
80,CHESTERFIELD DIAMANTE BED FRAME,1
80,CRUSHED VELVET UPHOLSTERED.,0
80,(If you would like a Mattress just add the bed to cart and wait for a pop up to get it at a discounted bundle price. Please make sure ad blocker/pop up blocker software are deactivated),0
80,Dimensions,0
80,Quick links,0
80,Get in touch,0
80,Newsletter,0
81,Just added to your cart,0
81,Molloy ChairNau,1
81,Choose your options,0
81,By Adam Goodrum,0
81,Inspiration,0
81,Hee Welling x HAY Designer talks. In conversation with Hee Welling,0
81,Hee Welling x HAY Designer talks. In conversation with Hee Welling,0
81,Hee Welling x HAY Designer talks. In conversation with Hee Welling,0
81,Hee Welling x HAY Designer talks. In conversation with Hee Welling,0
81,Billo Single Module,1
81,Mega Tulip Square Single High,1
81,Billo Armchair,1
81,Mega Tulip Inside Curve 1/4 Lo...,1
81,Lincoln Angled Module,1
81,Billo Large Corner Module,1
81,Mega Tulip 1/4 Outside Curve H...,1
81,Lincoln Lounge Configuration 3,1
81,Rib Timber Table - Walnut,1
81,Billo Small Corner Module,1
82,404,0
82,Page Not Found,0
83,Hover to zoom,0
83,Hover to zoom,0
83,Privacy Policy,0
83,Description,0
83,Delivery,0
83,General Care,0
83,Apron Cotton Unisex,1
83,3 View Photo Frame,1
83,Alcove Wall Glass Cabinet,1
83,Arabic Ceramic Knob,1
83,Apron Jean Black,1
83,Assam Sideboard,1
83,Baby Old Teak Bench,1
83,'Le Corb' Single Drawer Study Desk,1
83,Arabic Ceramic Knob,1
83,Jeff Butterfly Recycled Metal,1
83,Large Recycled Metal Butterfly,1
83,Lotus Bird Bath,1
83,Leaf Kingfisher Bird Bath,1
83,Medium Recycled Metal Art Butterfly,1
83,Jeff Butterfly Recycled Metal,1
83,Large Recycled Metal Butterfly,1
83,Lotus Bird Bath,1
83,Leaf Kingfisher Bird Bath,1
83,Medium Recycled Metal Art Butterfly,1
83,Jeff Butterfly Recycled Metal,1
